,entname,idom_num,idom_numlabel
1283,4d3c04ef50ae9f11162eb411c2a349ff,1,域名知识产权少
1284,feda48d02d5a203118768c09fa8b454d,4,域名知识产权多
1285,7b7973d0080d5eee23effcf9fb68d629,2,域名知识产权中等
1286,83e19586eed02a194d7386e34f24b94d,1,域名知识产权少
1287,58fe8284768c92163a0ac06cc11dae0d,1,域名知识产权少
1288,30ba1749b9da1d1cc05c0db4b6201814,1,域名知识产权少
1289,60c42214f2d1bfbf0e0df659a4fd18de,4,域名知识产权多
1290,5b2f3d7bcc28f05205699eb2d46c3415,4,域名知识产权多
1291,0464c7e3b8757d692927a5a880b00d35,6,域名知识产权多
1292,ea5c9e091a73346406ed2ca15c2683f3,5,域名知识产权多
1293,1f1e6fd7885c7a530e0770e6e6868f06,1,域名知识产权少
1294,eb65fcd8fefd2a6eba2b47a08ff3e96d,1,域名知识产权少
1295,25190a78c0e7beb218bc5a72ed46aacf,1,域名知识产权少
1296,98efb613949dda755f1cf205ce3b07f4,3,域名知识产权中等
1297,cab732ca7ac5e45a37f7dded6f24345f,1,域名知识产权少
1298,aa2cac14bacfe55ecb83bd3686a022e6,1,域名知识产权少
1299,390fe3e6035b6504b77086b19f3f0cc2,1,域名知识产权少
1300,5b7809558da9beae5e3c0d52b4e8c57d,2,域名知识产权中等
1301,b7b5b491078308ae56842ac61eaa05a9,1,域名知识产权少
1302,87f7650ec23dc5be3b4b522210671489,2,域名知识产权中等
1303,9e728a0e9581643755e6e796a55b5eeb,1,域名知识产权少
1304,accd01ac57155a9b193feccb35415ce1,1,域名知识产权少
1305,854899fd7bee5b7c0170e1a24ecea7a5,1,域名知识产权少
1306,a91a29050ba7dfe1ad5ee746dac2b788,5,域名知识产权多
1307,d7b088ebfd87c2b18366e4cd5c3f53de,1,域名知识产权少
1308,464000b2803fdd8e072ee6bc516a4705,1,域名知识产权少
1309,7464064122e54be2aa8447239cbd52cd,6,域名知识产权多
1310,a0d998ce55c4cdc4fc3504887623630d,3,域名知识产权中等
1311,70cda7dbfb75be96feafa94a9dee4a99,1,域名知识产权少
1312,d3fc827faf2ea167a7a990c0f8b459c1,2,域名知识产权中等
1313,ed88d91fae304b181ca3d90295d7d6e2,1,域名知识产权少
1314,7ce0cca70f91d761dcaba50635f7ea9b,1,域名知识产权少
1315,88d1ee8cde5f98e49a805d26cd8034b8,5,域名知识产权多
1316,73afd4b33a850ce49d4e06967741b935,4,域名知识产权多
1317,ad9040ffe7c1fd517f8998cac9dd3c23,1,域名知识产权少
1318,1e02632967a2e45dc1aac5535e6ac1a8,2,域名知识产权中等
1319,c62bd78dc1cf3c08d8585e70f250404b,2,域名知识产权中等
1320,2efadc8dccfdc4d180f4681cbe0008c7,3,域名知识产权中等
1321,9a62d2bdf68a294190269b4ef34e0ca5,1,域名知识产权少
1322,01c488f2287142f2233881ba329d1458,3,域名知识产权中等
1323,266c9d289cd3b9ef273b7e364cbed6f8,2,域名知识产权中等
1324,132ee8b24a1a4fb85d0011982a7a10bf,1,域名知识产权少
1325,71c9302d7140641a152361f459bbe7c3,3,域名知识产权中等
1326,e21762470983e4abecdca800ad644b6b,1,域名知识产权少
1327,369f6a42e22798fe2e0b177c221389ff,1,域名知识产权少
1328,c5f83b619fd6b68dcd5a4e2a28896467,3,域名知识产权中等
1329,684da00fc5a93f3290749dbc4f050d81,1,域名知识产权少
1330,aacc099dee52b6f2b0c48c34b4383832,2,域名知识产权中等
1331,fdb43c709c9b2de902848a147fb75c2e,2,域名知识产权中等
1332,9cd95937ccb8b04ec3b4e8943c10e0c6,3,域名知识产权中等
1333,0c28bca46f0d878877ddb26cd35be7ce,2,域名知识产权中等
1334,014a139bfe09802513331fead046d37a,1,域名知识产权少
1335,b0168815d9b004b6aa6bc1f34a56a722,1,域名知识产权少
1336,5016dd793e4e58e4c6c44114e9294b18,2,域名知识产权中等
1337,94f2a624c8047385bd1a7d18460bd229,1,域名知识产权少
1338,5a0ab8a93739bad5c8fe08e361db16a3,1,域名知识产权少
1339,ca59798dd5c88e8082c2c2f622249536,1,域名知识产权少
1340,a9735a85a1baf53ef0091feaea81a294,1,域名知识产权少
1341,277ee87b4865749d7cbb0da93fcf0aca,1,域名知识产权少
1342,2838bd359951bf2368ff6aab88c23558,2,域名知识产权中等
1343,81c36b358a6d962e394fd59d4ae3c94e,4,域名知识产权多
1344,1c87e5e71f239434a06042340b6b1d20,1,域名知识产权少
1345,dd75b7f87056104bebf45cb2d9e63cf3,1,域名知识产权少
1346,c9e0338185013c53c4255deba68d86f4,2,域名知识产权中等
1347,329b10c8f3c9afcdd99d287e49109429,1,域名知识产权少
1348,11901f1ac2ccb2bb5be226c70277485e,2,域名知识产权中等
1349,cc1627c269ede3454097661bf443321a,5,域名知识产权多
1350,d846d910fa59b37577ace8a8d327241b,1,域名知识产权少
1351,543ff0ca4e60d6e7ddcf0f73796b0cd0,1,域名知识产权少
1352,fcf77ad96da525f9a1f8dd637c77baef,4,域名知识产权多
1353,09d2eb5d5e6394579399dc5b9cdea3d4,1,域名知识产权少
1354,cc9b4aecaeb8eb1d2cf96f14121b4d8d,1,域名知识产权少
1355,88d9c34e58d48548bf6ab1ebbb46c1e3,1,域名知识产权少
1356,56a7a6760fef11ce094073138395a650,1,域名知识产权少
1357,5a090f210519a261b9609c6361ba4210,4,域名知识产权多
1358,5e3b11cdf01297f81cb08057d89ea2a6,1,域名知识产权少
1359,68c86b487b3bb2b2163e4c0033808428,1,域名知识产权少
1360,dce51472d3bbce0d9da52d7b0cd39eff,1,域名知识产权少
1361,e48aefe4ae6cb18324524664f47eb31e,1,域名知识产权少
1362,42f0f197c9baaaa0fca8848d5359dcba,2,域名知识产权中等
1363,6c6b08a6a7cffbbc2c61469bc3877297,2,域名知识产权中等
1364,983b99bdaa7098afba6be71aa6b650cf,1,域名知识产权少
1365,2c2584b1ffe10b26548067014e32cab5,1,域名知识产权少
1366,2d696f5b7afd3bb42c2b0650fe6d3b25,1,域名知识产权少
1367,3880a937d33541a5ed49156b984ceabd,5,域名知识产权多
1368,c40d76e09cfc0530c013278e44331044,1,域名知识产权少
1369,19096e980d76730fe785ce6e00281af0,5,域名知识产权多
1370,86577e10b7e1d00e87b03a3994e2b1fb,5,域名知识产权多
1371,4130b5328467da3099bf0cb4aab23d68,3,域名知识产权中等
1372,d0b069de7744e04f737a80a0152883d2,1,域名知识产权少
1373,1c89fd0d9e43dec95f7be3e4c3e62d79,5,域名知识产权多
1374,3cbbc138db3b16d017b0d3febb593ed8,1,域名知识产权少
1375,03862eb0696200698d36d724640f04b6,1,域名知识产权少
1376,af47e960cfb8654e14ccfd18ace60bf3,1,域名知识产权少
1377,f24800c94227bd92af7aaa326f5f65a7,2,域名知识产权中等
1378,6ac78fdef6b918de886ceca674ebdfdb,3,域名知识产权中等
1379,bd422cf22811bc6ee5382081e7181102,1,域名知识产权少
1380,4be6143f996f6b0bd652e556212b0bd5,1,域名知识产权少
1381,d17d846e876db3c6a27d8ea0940ce9b9,1,域名知识产权少
1382,9405bfa33f8718e9ae862f752aa395a8,1,域名知识产权少
1383,e0c9c705253ab2ef26d3253b27205355,3,域名知识产权中等
1384,a3c9dce3ad48c8b9915ced797b4a93c4,2,域名知识产权中等
1385,d847f6c7da064938a36a118c4907d1e2,3,域名知识产权中等
1386,12ddbbee58be919605988065d45b72d1,1,域名知识产权少
1387,043c5aa9c632a14fd2e6b57df758597b,1,域名知识产权少
1388,15d69bf2f4b52621ff79ff9203663153,1,域名知识产权少
1389,25fe677b0c181749d05e73652e0d2dc1,1,域名知识产权少
1390,6326dfd93a10e72c721e0f61e603a1c6,1,域名知识产权少
1391,18007fe20e30dd585c5911e588477994,5,域名知识产权多
1392,dbfb3dae28fcd90287bf69b528ce73e0,2,域名知识产权中等
1393,6b125103e076ea4245185a5524f14998,1,域名知识产权少
1394,e444e93f70c82dd2ad2c48da40d8b7de,1,域名知识产权少
1395,fcaac76003105779d73837910bd7c02f,1,域名知识产权少
1396,9b4cfd8204d12d1ab2b75f7ebbac87d8,4,域名知识产权多
1397,0d87f3d0378cebde559eab41091787b6,1,域名知识产权少
1398,8111e90b1ded611c111008a44c2d9f4f,1,域名知识产权少
1399,56b4488882e690db0774744c15b486eb,5,域名知识产权多
1400,609c02a5653170f1c550d90a9e51eae7,1,域名知识产权少
1401,671944536324394f22ba4cba0303a5e5,2,域名知识产权中等
1402,4afaecac879da7cfe7e6acfa94a48ea1,2,域名知识产权中等
1403,0f7a53f2797952ed7e6ca6439ac48987,1,域名知识产权少
1404,56020f9c7271bdeb35680f85d2776f0b,1,域名知识产权少
1405,dae99d71684d2dc3ae636d489118739d,2,域名知识产权中等
1406,457ab7e691865c2132df726f5a1f8387,3,域名知识产权中等
1407,9e817c8eb9d40ab52a6fe1ffbd238915,2,域名知识产权中等
1408,24c5848b03047f9b6c5d117e69d909f6,1,域名知识产权少
1409,7388fb320adfd6ad940e1c44cdae6043,1,域名知识产权少
1410,dc0a62990fbe1473446f180abcf02ab5,2,域名知识产权中等
1411,f8fbda92ef6363227c89d759f6f23c21,1,域名知识产权少
1412,344d6e97d54abb1746ace01c9b2131cc,2,域名知识产权中等
1413,15ffebfc8bf3dd2e88c1b3fd5d188230,1,域名知识产权少
1414,929ef45ba44e72521ee3479f427173e7,1,域名知识产权少
1415,93890772ea3ad05411981336642d725c,2,域名知识产权中等
1416,5ded134d6f962a32a675b28388a891b0,3,域名知识产权中等
1417,692926b3c2938d06acb3cdd5e2f884e0,2,域名知识产权中等
1418,ac61b18cd6b0c2fa0c0b0a615e9a890e,3,域名知识产权中等
1419,468c6eb20aa3a61d9028436513a4b393,2,域名知识产权中等
1420,7ed23fd7d4cdd6b907eb69e309fff11b,1,域名知识产权少
1421,49cc5b2c51f3b921b96f78250588f279,1,域名知识产权少
1422,aff0f719a8c753b2cee755d61b0a7116,2,域名知识产权中等
1423,e6322dde4a3795db50a9bb9a01440df6,1,域名知识产权少
1424,8e3407a4c03d02a4d0b7a737cb0e444e,1,域名知识产权少
1425,26d4ee601eb0a3656b3ac9e489ca1682,1,域名知识产权少
1426,6cdc63cc5ef1a29622d50ae04af3cbb3,1,域名知识产权少
1427,1f3a0f1035724f515a42dd7830ba46c7,1,域名知识产权少
1428,4966cfa06063b61053da8ea293ce72c1,1,域名知识产权少
1429,071cdbd7aa66e6542e58bcbaf91965db,1,域名知识产权少
1430,fc64954f8f73f4b4a67ed91815595ae2,4,域名知识产权多
1431,738cadc8cc4d0bd1b4dccf62b5c8e8c8,1,域名知识产权少
1432,b5ff10216e810d33a4478669da8ae3f3,1,域名知识产权少
1433,9330e721602e53fc8b7de1d22cbb5ec2,1,域名知识产权少
1434,944f71020b3f584bbfa61d2d509b9f07,5,域名知识产权多
1435,c8ad6dc06d0088087a09dd0fae9af97c,1,域名知识产权少
1436,fe2ea542f63b1e5663805ea5fb62d7fd,1,域名知识产权少
1437,ddc2f08d220297e84f39e7ea536cf785,1,域名知识产权少
1438,8aa152c2e30985c396f3695176e4510b,1,域名知识产权少
1439,ffbf76f555c60d23404d4e59fdf55684,2,域名知识产权中等
1440,0e940bcbd4a8368d32775c60c245b33d,1,域名知识产权少
1441,707e2268602353aa5418e07e0353377f,1,域名知识产权少
1442,a549796931146579cffd7a14ba32f01c,2,域名知识产权中等
1443,092d2ff9da7804b8b58451f9fe0bbb02,1,域名知识产权少
1444,c2b9c273f3e1a4dbdb355af6f6b92cb5,1,域名知识产权少
1445,e3d290fccdfbc79316d3f3c3178f3d76,1,域名知识产权少
1446,2ed8cfba3e3ab5c3065baf2df14ea799,2,域名知识产权中等
1447,b8db1996ad5262b86b3537f15f2a8328,1,域名知识产权少
1448,eeab0b20e240cd8d297d988227e8b9fd,1,域名知识产权少
1449,c8c46fb9e81319adf1ef235b8cdd6cba,1,域名知识产权少
1450,dd5e6252f52c04d9486c6732b086930d,2,域名知识产权中等
1451,4e646640d2bf226408017bac640a6750,3,域名知识产权中等
1452,0f60057aea3acc5c8418ea67c2ef8e5e,1,域名知识产权少
1453,0264f312f070014ad14cb46519fd6690,1,域名知识产权少
1454,c6d0015ba7ce7cd8ca620416cc8ad212,2,域名知识产权中等
1455,2ee1e89048e1e00da2f83bc7e848c35a,1,域名知识产权少
1456,d095a82e7482c11a36b08280966f912f,2,域名知识产权中等
1457,2b4cb6921de2284632f6589da082c96b,1,域名知识产权少
1458,355527d388af8d90a5ea6ef327da8f7a,1,域名知识产权少
1459,aa7faac844caab93c063cff4ee0113e2,1,域名知识产权少
1460,25a3444f3828a42412d1bbca14cf7887,1,域名知识产权少
1461,47de2a0626d4ea12e90570a23e0097de,5,域名知识产权多
1462,90ec7daa97e76b610bccfd09248006af,1,域名知识产权少
1463,5319b16b661756f08434723934a3ecdb,1,域名知识产权少
1464,e02b415399f55de89568bd2f8543dafa,1,域名知识产权少
1465,0057cd8415ddf9da844a46a9331def81,1,域名知识产权少
1466,50627175d82dce937ed824ddbe51aedd,3,域名知识产权中等
1467,94c924c7e6e833fd38d12d2b8034f5b7,1,域名知识产权少
1468,3e6148f9eb765afa7985225df707d692,2,域名知识产权中等
1469,cee7c7bf2fa0bd1ae9fb86dbec5e9c03,1,域名知识产权少
1470,690e99ce525e2e425e0444f13a7433c9,2,域名知识产权中等
1471,c884d74a6faffd907285b0c3ca5b93a2,3,域名知识产权中等
1472,e1ad5aae9d10ba6b5f2cd17fe7977bb1,1,域名知识产权少
1473,305c6a9169eb169aff2d79c9ccd432d5,2,域名知识产权中等
1474,67e9f6fa9da6e1317f681449cb3e9da7,1,域名知识产权少
1475,703be5f06eabd64371f2fedade5272c1,2,域名知识产权中等
1476,23a57191afb582e3b5b19d605ce5ec92,3,域名知识产权中等
1477,cd1559ababada4d37d208f6c889c5031,1,域名知识产权少
1478,54136497cd359d196a2062c4e808d6ee,1,域名知识产权少
1479,17a2d560eb51f38f6366407f889fd63e,1,域名知识产权少
1480,ac9f567931f520e47747b42adda4e55b,2,域名知识产权中等
1481,69dc2da66c2e2c877b1c769144490bd7,3,域名知识产权中等
1482,b5308f4095982fb6e3e67ff367afda67,1,域名知识产权少
1483,8bc36a6813e63a04cc0a6b7b9bc707b0,2,域名知识产权中等
1484,a87488e2ad7f3411edf6639b7b47b625,1,域名知识产权少
1485,ad80e6302699ab9e944f924176688ee9,3,域名知识产权中等
1486,c67a9a066bf3168f750b820fb0afb4a5,2,域名知识产权中等
1487,4713964f1240d16bab10e16951f283f5,1,域名知识产权少
1488,d943904fa73654113307359c17e4b4dd,1,域名知识产权少
1489,be36f6c4ccf8eca8fe22429686a7e8d8,1,域名知识产权少
1490,b04198c8f44a680c1c0a129bb7f28e79,1,域名知识产权少
1491,69d79188d3a29fab037443cee02b2d9d,2,域名知识产权中等
1492,b60a36c8a421ad84a20dbc4e000132a3,4,域名知识产权多
1493,a0453121586b7c2192787f009564fd6f,2,域名知识产权中等
1494,a3321788b0bc55bc0c3f866f2316b03b,1,域名知识产权少
1495,9134c4c09ca947289bd79c124c0e2a07,1,域名知识产权少
1496,ec1ea67dee65ea66fd91ef2accda2cd1,1,域名知识产权少
1497,2c4554fcd28fb9cef2c043e6133c8bc0,2,域名知识产权中等
1498,b410a7f011e7992d1df207dfb3a0d025,1,域名知识产权少
1499,5dafadd59c1897f11605ee2388f722b5,1,域名知识产权少
1500,1bd80b0dd0ecb807101fbea864e133f2,1,域名知识产权少
1501,fc90bc08e0c2dc3ad9746b0d316c59d5,1,域名知识产权少
1502,38a147989bc838a1aa423eab236f07d1,1,域名知识产权少
1503,206fe9f080c961280e79b46bad01621b,2,域名知识产权中等
1504,234cfbb3a642d38f6462b7735d4f42bd,2,域名知识产权中等
1505,048a09b7be36700beb77f8b4ee0e6d14,1,域名知识产权少
1506,5b976cadc3f0cf5a184f4e4fb6273df9,4,域名知识产权多
1507,31de7e87f6888ed9494681f80cf96160,3,域名知识产权中等
1508,94238c99c68e6e6ea21efde4998c13fd,2,域名知识产权中等
1509,b542444d6a831784320fb8e579666372,1,域名知识产权少
1510,1605d1a81717a108514db69cadb8c219,1,域名知识产权少
1511,4980230ab06e7b30d91183c6653cda1f,1,域名知识产权少
1512,bdeef0080819892f1455f6e789c97ab3,1,域名知识产权少
1513,af02e5f8cee255bcfb71389c9dc10eea,3,域名知识产权中等
1514,8946f7e0294359cc92f9d59985be11c8,1,域名知识产权少
1515,7cd8d1cac7af70c1c1b7a5a700349df1,2,域名知识产权中等
1516,638ac008e940cd4535c3b4b52cf1ae69,1,域名知识产权少
1517,fd22bc031b079f21135ae195f3f3c20d,1,域名知识产权少
1518,df0f0880c7f580e0db2cb4e4ac0cfe34,1,域名知识产权少
1519,ad9db1ed7881ddf3cb0164727d9e7591,1,域名知识产权少
1520,1ea18d6f14ca1f7de26048f7ec09d079,2,域名知识产权中等
1521,66828d9a7d1b6e37981a03dee2a6921c,4,域名知识产权多
1522,a07b2c3bc48f6f7d591a3cd35becfe9c,1,域名知识产权少
1523,1d0dc5dfbd99b9382e5cabf84addddfc,1,域名知识产权少
1524,09b78dc9c3387ab0f0f081d1015cd267,1,域名知识产权少
1525,0f0db64c4c0e55ddaa0150d004dcef24,3,域名知识产权中等
1526,2223b1632026f8bf7deb98fd0f4ae14f,1,域名知识产权少
1527,4a3ee68bb62317c2be2f2f42ee60e0b5,2,域名知识产权中等
1528,46f92f7c5eaf3c3aa99e6deb41d1b6e9,1,域名知识产权少
1529,2db1d711555729a1cde3620d55753a30,1,域名知识产权少
1530,d92b5a90f415116157f9531eed9a2cec,1,域名知识产权少
1531,08a6c4a972faa16f2092d6c14700eb70,1,域名知识产权少
1532,a1c50e8c392fe081578cc1e6b34679a7,2,域名知识产权中等
1533,76d8dfe033d29ce5c01bd90c0c4f4d6d,1,域名知识产权少
1534,e1b106c2fdc29f683b965d24b5778200,2,域名知识产权中等
1535,37c00beb7ca3fe9f01170f0cf75fa4a2,1,域名知识产权少
1536,c0fe5faba157393d8893a0d9c3bacc22,1,域名知识产权少
1537,3aadf435306f528ecf206d595e5efca4,1,域名知识产权少
1538,24363c471ea469b9babe7763e1797463,1,域名知识产权少
1539,1e2feb2fd52833d77c2080b80866cc1c,5,域名知识产权多
1540,30e5991dc705034bc66920e0bbecf44d,1,域名知识产权少
1541,22abaf3dbec7907eb7611f6a94721323,1,域名知识产权少
1542,300e8966101d66f386e21e5cde440b55,2,域名知识产权中等
1543,bf65fdcd1a071454bf0fd85686c23837,1,域名知识产权少
1544,f4b716faabe279dda946aef9abea51d7,2,域名知识产权中等
1545,b80b85a45e4c59617355b6c9a4814334,2,域名知识产权中等
1546,ba1045fc282b6fea56bcb2a4be20c490,1,域名知识产权少
1547,a5228837615594fc9309afd6fc15e172,1,域名知识产权少
1548,7105169d12c2511420e2cc76864ec67e,1,域名知识产权少
1549,a58279cf65dd2f8621ee44388e351e59,2,域名知识产权中等
1550,6eac462013a1c93852f27130aae1af63,2,域名知识产权中等
1551,969cdc795434ec119f2764e26c31443c,2,域名知识产权中等
1552,fe3332c1211416f1d95a83263dc3c2f2,1,域名知识产权少
1553,66e972325b694093e29faa2e750f1af9,3,域名知识产权中等
1554,22f3a3c943fb2677e649d230319207ab,2,域名知识产权中等
1555,d3812490a092cbd92a3f405fd816968f,1,域名知识产权少
1556,9de0dc8057fb7fc6a64ec8c83ef9f817,1,域名知识产权少
1557,9ac0112eec3552a3b7451ceaecb96861,1,域名知识产权少
1558,6c922df1295bd68eff339f272d6026ec,1,域名知识产权少
1559,afeed33b8be518ad21370ab0b7b3450a,5,域名知识产权多
1560,b862d685f97a8e7e0a20bd28f2c6fdf1,1,域名知识产权少
1561,22b6a2b27733bb674e0eee3ddd1a3ca1,1,域名知识产权少
1562,91c24b9381b2d0e18538512d31a4555b,5,域名知识产权多
1563,f55b4f343ea6644ce563ba82a63f8a95,1,域名知识产权少
1564,b7a65a84aeb5b0c7d479b11f358e77c4,2,域名知识产权中等
1565,ed824778a1aa33456466efff25e4e1f3,2,域名知识产权中等
1566,79f5fcbcac43ea37b81fc34c3f74aa9a,3,域名知识产权中等
1567,28aef3681479e6f1ab8651825724dca4,1,域名知识产权少
1568,828eac13ffce992d629cb13fb6431d06,1,域名知识产权少
1569,2a6d0acf9e0dba1dd4cc3bb4125a6e1c,2,域名知识产权中等
1570,0e9358286540c46ca58360ba340c6158,1,域名知识产权少
1571,2f851a93f711e91354de1e6318ab25b5,1,域名知识产权少
1572,6eb6a86ae0117f83bea8cd212cf36748,1,域名知识产权少
1573,5003ca17b92d01c4da459a42b3fb8194,1,域名知识产权少
1574,cac5d274124413797e03f238d9a5e418,3,域名知识产权中等
1575,5e20f97526e5d59f6c9ff8a8d7179e7c,3,域名知识产权中等
1576,6b27c07bb695e2773c8dc36b202c0e4c,2,域名知识产权中等
1577,3d7a782ed13aac39040bc1d838cacb1c,4,域名知识产权多
1578,84972e16531f683e87c3d3b9084adb2a,1,域名知识产权少
1579,1a066396b4e03d32dad6e06f5a5fc4f1,2,域名知识产权中等
1580,2b08294b3d528699e34f0f91dfa6d4e2,1,域名知识产权少
1581,0c1e1010cc810fe92e92e5db62c428af,5,域名知识产权多
1582,fa560728037b4e4346e942299dd1565c,3,域名知识产权中等
1583,a013beb6bab663d9888bd10e32ed2f27,1,域名知识产权少
1584,24400bc14a1a6b081cc417e701a73c0e,1,域名知识产权少
1585,f28e616273bb2194a25bf14cd2656ebf,1,域名知识产权少
1586,57bfe8039da15c944067ffaacdcfaab1,1,域名知识产权少
1587,565749f0f975304098ae3368f23638b3,1,域名知识产权少
1588,c774ae58e9b34a44ca11e359bb48533b,2,域名知识产权中等
1589,36bfef41bb61528c3c9dfcb49c2115ad,1,域名知识产权少
1590,7800606da11b871a85234b0ee9e1c3e9,3,域名知识产权中等
1591,49c676b10c626f22a1b38ec268098c28,1,域名知识产权少
1592,7867a573341ed7adb5b300a24dc19215,1,域名知识产权少
1593,7f26177e912557770221fc749ac484e9,1,域名知识产权少
1594,f5e4eb0305ffdc364b6a9ed9d13e366f,2,域名知识产权中等
1595,bf46166d482e98f95cebed4744ee3bc2,2,域名知识产权中等
1596,744f206d3a847bca23efe79b3309960e,3,域名知识产权中等
1597,9e167193a100bb849e8dd844993ed029,1,域名知识产权少
1598,ffbc96c9f92320b45406f5153cf13d53,1,域名知识产权少
1599,a9b4c1d893f5cc4292d7ebefa8bcf6c4,1,域名知识产权少
1600,855021860b36064bf675d3c4731786c0,1,域名知识产权少
1601,3a6ea846e0ec526a9cb9a2f84c82fed3,1,域名知识产权少
