,entname,shopnum,shopnumlabel
2438,eb58bcad2ae16736bb615db664a4bfef,1,少
2439,2ba6408532990bc37e2a42c775fa1328,1,少
2440,12f894a7dd7de6d52f87fe25ca09a6cc,2,多
2441,0b5a1afd892d9df111a63e8d1fe8f5fd,2,多
2442,86063fe4cf22e49ef4579bcbc6041061,2,多
2443,4bd8738dd49f2db125822b44038e29ae,1,少
2444,572016766e9a88519bfc05f9ef85ae3b,1,少
2445,749ea9c08f62d925e17e8b34fb343993,1,少
2446,d3b0a02c1969f725141519e88c4f8b00,4,多
2447,28e4781d60a08b60ed9c876c7edf2494,1,少
2448,e4a420263c8040003417cbe2473df8ab,1,少
2449,79935a9c1566407709b107a655083370,3,多
2450,2b2b9e79177226d832ac1d5eaa479e85,1,少
2451,3e7018e8a315a5019d1cb15fdb4475b2,2,多
2452,e5795f743dd7a973197c859ab13b95ca,2,多
2453,a839f83793f2e8b66447f21b1dc12807,1,少
2454,d905a419772186c45476c07221aa427f,3,多
2455,c3823b133b978c0ec0e7c254ec89a7b7,2,多
2456,125b011f6f8de74c2f533f170175e63f,2,多
2457,c8f86e95e9d8945caf8bed478c961b31,1,少
2458,dbbd5569bd966d6d69c45324509455ad,2,多
2459,a70605f32d953db26477ff04a68f5b5e,2,多
2460,d9028d62bcb275564a41d2ed89fc17c9,1,少
2461,6c3c958267602644b7de886596a3f968,1,少
2462,fd3e190cec0cb0b0f23a03a4a7e7df56,2,多
2463,3f90528dcc6321bf66c1f15ccd1a735a,2,多
2464,1e8e439a904f23cf93b92c1a2f28779f,1,少
2465,ab9f8400da2b404d6f79e5ee96a99ca3,1,少
2466,5c0514b9faf8337d74610aa56d85dd99,1,少
2467,c15862e01fa16e23b7a90905b9bba36d,2,多
2468,729eb2617820a393c31c9d0e9e988eb4,1,少
2469,b9e5d0014242eb40b50eacd1436cb6d3,2,多
2470,748f2df0a883b7cab1aad1656e567820,1,少
2471,62c4b73a6c0bd9e31e6f7a0ace2aef47,2,多
2472,6aaa9cb0b9996c79b91ad9616d45575f,1,少
2473,39bc9548a2e00ff160595cdee62c7d99,1,少
2474,143ffccf269a51ed6df48131c7a53a24,1,少
2475,d0a5a864498bdfbe43e1137eadd41f57,2,多
2476,a781d02e595b7b8fd01154f748940d57,1,少
2477,b4b7f137a716aebe56feddc05a1d3be3,3,多
2478,5662dd433db54bf9c3b8585662850cd1,1,少
2479,d20a343f6d51ae42782e95ed79fb283e,1,少
2480,be44fe1a46609371adc7dd83d3584a41,3,多
2481,7c5ea276796aade58d5bc64d50a793ae,1,少
2482,4f73b65f2e3562d3caa550243cf4d5e3,1,少
2483,f888b66322f3200791e25cc3651c051b,1,少
2484,49dfd77519288f7cbe905f039aaca149,1,少
2485,1c85b138655ff94b3eeec44e8e152b84,1,少
2486,1833629f2c79acd29c044d384ef8893d,1,少
2487,6db5bebc3e06d75ff767a11c94805bbd,1,少
2488,2f5c456fa3ebc8ec5771123f7b6acf5a,2,多
2489,10db6248f3709dde2ebca58c92f8d804,1,少
2490,3160dc4a3886a156e7149fc9d512fe68,3,多
2491,f95c44f08afffd3642339a7d7cb9cf90,1,少
2492,89495a3d182e7ddc0ecbdffb4796121d,1,少
2493,47dd59004d1aa83be79c7d444024dd23,1,少
2494,d55ef5877b61a67dfcdaac8946e73172,1,少
2495,a872c405f65ed6a23ac833a11961c38d,1,少
2496,d10c44f95f5b244a2418477d672610df,3,多
2497,f13e34e5cde82f37820352b0837d64ae,1,少
2498,62e93455a9c3ed39659e67bc13c745a3,1,少
2499,bc6fc1bd9f249dcfc7c782ca39aea3b4,2,多
2500,c93ead40eb9ed4f91bba4c56f6472bc6,3,多
2501,34896b7d784cdc8d8837db04af9b7752,2,多
2502,7b4b7a29c47f9f27651bb38eb3786f8c,1,少
2503,5d1ff7100b155429d888b387220c1895,2,多
2504,3322b499bb02964b9614c313cddd1b7d,1,少
2505,a49a9506c16e9d8321fa38511a8b0837,1,少
2506,923cf9ac89b469a3fc746e6947bbd385,1,少
2507,c9e93afe8239a62c0e486e3252e9e431,1,少
2508,a09f7bc89a790b890bcb643ed0ff5bf1,1,少
2509,59914f6ff4adc440ad06b10f897fdd67,1,少
2510,a3d4fd795872f1d30dff1a962bd42fd9,1,少
2511,be2a997c4e17aaf718662a9d6bcfffbb,1,少
2512,96a29fbe007f6ca6a3c38a0b4768ce59,1,少
2513,e63c06b313cfffb195d154d2bffca7d1,1,少
2514,bb2db7b794cddc9110fa6c5a8f3958a0,1,少
2515,453d41eecc24f8c49cc7778f8a70bde8,1,少
2516,2708153adad1d48013f29c8fc7d16dd2,2,多
2517,caa2c534711f6d8c7e928526a84a992f,1,少
2518,e8fa2413b7912cc4ad01d743d6554161,1,少
2519,0e9cbf05fd1009e494710d96f947803b,1,少
2520,c12c55f87fe492ea5c0d78dfc9b5f9e4,3,多
2521,49f0ef767972f5c392f2d1b9924cfd37,1,少
2522,bd68029e614072f827aed5b7f459661e,1,少
2523,b5f0315fdaa184ea61b0e9c3873c02c7,1,少
2524,319006b6a353e0d30d9a873cdaaf47fa,1,少
2525,becf8ae3067aba6e15caaae56c40e440,1,少
2526,a3dc9ae16d1961eba71db128d3dba2a6,1,少
2527,4cca907e08441c706a6ca17f93d8add3,1,少
2528,21d80d3a66a7ab9e00c254b1fbd29fbb,1,少
2529,07e2c0cb4b84cef193441f72743b0c1e,1,少
2530,96a3899fdec520782a6ac73445b90d6f,1,少
2531,c7e7a659aeb4bbd4d5170d81aa4f646c,1,少
2532,c4fbe3f7371caa7c51d2dc8fb6268415,2,多
2533,9e7be4caacf72440ecde5d3ae1915bfe,1,少
2534,d51a4a1abe46839581297f7b2240ba76,1,少
2535,f1293744e52db821b7a4ae39eb2c07ce,1,少
2536,73fd9032ebfb9a6bf396b0ea7e047fd1,1,少
2537,e8470b07deff8b46fa04d7fccf036b2f,1,少
2538,9053d5d65a5f30e78fe7889959dacb12,7,多
2539,66e97729d60e33dbf4acbc9c9be5ec65,1,少
2540,c80c9e5a1836bbe292a7eb282689706a,1,少
2541,b8c93e2815b5e5ba0379f593d2ece1cc,1,少
2542,532afd9e23eee9f8d7603a953680ebd6,1,少
2543,e9a4ce928fe8e41f7b7cea286d6eaba1,1,少
2544,aeb10522d762ba4baaa436f6fc0437d0,2,多
2545,6169cf8589c996fdee4088c8c31ecdcf,1,少
2546,5619b080d6c44a87a4c940df8b02b3a8,2,多
2547,cc41acc3ca83aaaa120b9bf6f2481a09,1,少
2548,cf37828e831e2c4bd8e2959c289c9189,1,少
2549,515ee18cd69d7c171a616263ec7edcb2,1,少
2550,6eabf0ea70610f1b160dfd62ce2ff7a4,1,少
2551,63b29eb559df02590e070972d7224792,2,多
2552,529857fd64a0f0b112676fb22197f126,2,多
2553,557c54dc2cd3f8d899afa035929d5e3e,1,少
2554,3e32366b3f3a48c595d9ff53aeb3a29c,1,少
2555,de6e4514fffaaf4aa6d570df25362c45,1,少
2556,c7f679406eb2dacaa924fc559738f152,1,少
2557,c42f415b42ec8fd4a501c645044ee5a7,3,多
2558,6c682771c72700c5f088c3866457076a,1,少
2559,e0e4fad14e85f7942881712e9752e920,1,少
2560,3dedd44b76a4ad7758f0b4c0a9ec5e84,1,少
2561,02a22d3826da7324227821a1cfac982d,1,少
2562,589dc66e795b03da92a83fb96896d84a,2,多
2563,871c4c1d2792e913b0f46fcb4b3ce082,2,多
2564,15a00163cd9583a0613329d22b2184c7,1,少
2565,b67de924a67cbc588ebd5e2504c188e6,1,少
2566,f131dec7492d9ae4fd1825e7d8ff2163,1,少
2567,2bf6745e263fe4e96129745a446f98e1,1,少
2568,0eff50013f39c68444be16eab8e9980f,2,多
2569,270de4cf7a1de8f6dff1af3c358e407e,1,少
2570,2c4d960c3dea2a3a32d294a1160ff657,1,少
2571,7d26d28c74723e0abb003871d3e88604,1,少
2572,55537172025336b96d6a0609fc1efc81,1,少
2573,e436e52d0fadc5a280acd57bcae7909b,2,多
2574,31507c9d5bd8dca9fb9b72b8b6b2c619,1,少
2575,b1ebc7be58ad45b3caa373102774234c,1,少
2576,4863f98a388c1993c150c9e8fdef576b,1,少
2577,e9038e9b95c10b1a399f57809813f21e,1,少
2578,16f16929d0923662681edf7230289ac3,1,少
2579,7b193344f6c916961f07b7fc63503ca0,1,少
2580,e5e29c11a3cf72b7f7d1376afeb9393b,2,多
2581,343d0f9a310b462ac1409982792bb738,1,少
2582,5664d6a94ffe5505479fdea5b5b74fc7,2,多
2583,ec7e8bf75cc7e45c173735933a004850,2,多
2584,55f55b9c39db4ad64317348d8979ec81,1,少
2585,8edafa070c2d62fbbde24b8e8ee4de52,2,多
2586,e15a939d6a653fd06597a667e2271168,1,少
2587,e6a4833905831a551b9a40ce93c707fb,1,少
2588,1a36b9e4205ea361cf2b88fb30cadc92,1,少
2589,5520e15d5ec725d52a7d2c3bae3196f6,1,少
2590,7bbe5ceab3d5fd5d5024029e6e6b7077,2,多
2591,2712787e7530257f5ec51d6f08d896b9,1,少
2592,ead351e7e0652f9fc9e5c76853e6ffdf,1,少
2593,1144beef056e3d8c3c5717ddf4e83f85,1,少
2594,c5518304c3acb4a00626642040644dfe,1,少
2595,92e86ed34f3f8493a9ff5477c4173b5b,1,少
2596,4e87ef827e1196ea65b2ce6d1fa58f0f,1,少
2597,9b1305c372dab6cb7f583097a6f98c61,1,少
2598,f905db33dc248367f04a6f44355c8fb4,3,多
2599,99616d500557e4c86e65037f62104231,3,多
2600,13ef99651b65f89363c9795db7851d45,1,少
2601,e56fb1a4067483afc7968e50cb51d2a3,2,多
2602,0c43634cafc0473670ca702b65d6aef1,2,多
2603,150b508525e4e25e96375c6842d411a3,1,少
2604,33d6861769e5dc546e984f2b40e71162,1,少
2605,bee257b6a42666794901937bceb6c791,1,少
2606,4c2cc0316b2f61d27a862e1d89b2956a,1,少
2607,b9bd69e3f44a27aea881834d7d42d037,1,少
2608,0a17e9f37fdb36637c4eadc7ee223dac,1,少
2609,59a4644cf5d852c1e165b7154bef6dcb,1,少
2610,ffa7dd5b82dcb2b0155aed3f1650d5d5,1,少
2611,e52285508d9acca43678c839c7c43c65,1,少
2612,cf926a9b94de227d2aa1c4bd322432cf,2,多
2613,221d989b8905565a4a75a3930fece774,1,少
2614,1ef5db189161b2c1ca0dc434aa9256cc,2,多
2615,51956c8afad6ed67dfb542d4293191d7,1,少
2616,42589d8b1a9161d96047882b119424e6,2,多
2617,e57f2c797f4905cc6c75982cb0c9f32c,1,少
2618,428495ba4bbfb6e3b39a3860b95f4c3e,1,少
2619,169ddc66d400cdb5cd9d447f027b0818,1,少
2620,81f9e86b2e28b6fb3acc7aacffb3158b,1,少
2621,8025da1385e197987ae76d417c56ae15,1,少
2622,d4bba209107d16104d25212b8735f8b7,1,少
2623,703f19c0ce48c9ee24e091f20f4490f7,1,少
2624,6f3022ca7d5127f7061c141fae0ec923,1,少
2625,d4502dd0b2c23975dcb9431295a45088,2,多
2626,9a9c847faa712b0eb26721e28bb51fe8,1,少
2627,9fe20cafeaaa7eb16837c0f80f9974e8,1,少
2628,95505df7ee2b25462b44f31c276143eb,1,少
2629,25938b3ccc1fbaacfc1e47d86c6a035c,1,少
2630,1e06d9636e6b3df548a0953042c5e117,1,少
2631,afea452781b41018aedd182395b88c48,2,多
2632,0c07b88571236df495498b4a164c01a4,2,多
2633,6b5e90b397c10e017299533fa0bd0227,1,少
2634,d2604a6e62e336ab5e4e2b76ade721e0,1,少
2635,c30c042aa664c617d1b63c2b25dd6c2d,2,多
2636,13472c31013524ac00714aa621f8e74b,1,少
2637,4f083ee278b4958da9744523ad3b11a6,1,少
2638,7c31ade433e379438b070f37b64a04c3,1,少
2639,60e5a2edb57d9bfae7777deea166def6,1,少
2640,cabfb572af96f3514275099efc77c32d,1,少
2641,1a8c0388d874ce62d8ee7cbf9e5c6577,1,少
2642,ea4582eea71860c5120c608ea57b2fa2,1,少
2643,1024e9bd62147016cf137e635ed488b0,1,少
2644,e8bb1f00f18a3fded243fd83330392db,2,多
2645,b7927521eebe18590956694cec8b56e1,2,多
2646,da4d54681d20ca68ca130e61fbadcc6a,1,少
2647,7c31a233a3a66009b5b324df4084c170,1,少
2648,899708d45da4b01426789b70f3afe41f,1,少
2649,f2ea06ffcf13ad7334d7aa37a5191fbe,1,少
2650,bd38fa5387231255fa8b302e17aef60b,1,少
2651,fabe6fe758af1160034e56cd92fc5e15,1,少
2652,1441760b47d396c42b21cca7636fad25,1,少
2653,23628adf7de1f29d636f1d85778d0847,1,少
2654,ed507588bdaa38e78941b627bab90f31,1,少
2655,c0fbfdcb8ee9d569bcb6cf78dc08256c,1,少
2656,912f588c7a6657dd87ffdefec7bcbbac,1,少
2657,abea2e0308276113f5e2146c358781e9,1,少
2658,c2778e2eb2a4fca9f0789c4f4a46ae87,1,少
2659,e24040786c8eb4e42bad802dce0e66a1,1,少
2660,e3f7a3ce49b3ce32683641ff2562fe0d,1,少
2661,976badb9117a378d4793a8089a0a1de6,2,多
2662,fd694be69ab86d370ec3b9b2b22333c3,4,多
2663,322b3e9556fd0af1620680d4382b179d,1,少
2664,79eb512d57360653984a503014ebf6c9,1,少
2665,132d3e4ce2cba83fa1fd698357765adc,1,少
2666,bfaf82c615cb01c7e0afb45ef83c621a,2,多
2667,5cb1a23de78f8603910b764f78ce7d7f,2,多
2668,19f32b9744b1eba4cd75c8b8c0b5980e,1,少
2669,1b9778eb2f7b22f46a6e35b73c046706,1,少
2670,48be4272bd38588969258da0ad3324db,1,少
2671,a00032ac47af69c77348cd34f2c0e4d5,1,少
2672,e8f841a80df681e786b1b78ffe884bdd,1,少
2673,b795b16101a31f1ddb8045cd41538b8e,1,少
2674,0b87b4fc39c8bfbd1229db7a8cc4e249,1,少
2675,de069527fa84455a2c79c57fb563cc5a,1,少
2676,87f390f9f7f458b360c42be31c4c1b8c,1,少
2677,0e4658dd7b529ee1f7741a6492804088,2,多
2678,628ca07eca51095f3ab40d3668a7caa2,1,少
2679,cbb0f687b17436b814bce09d239d4cbd,1,少
2680,3900d121ad9069ecba42a1a7c7ea311b,1,少
2681,393e8954b79178fc98de7980c5ee7677,1,少
2682,5834254a2a60a3b77fd91cb9872d2d4f,1,少
2683,5e0cfe584028846c1147e4268931be08,1,少
2684,7ce7e36ff80200b57b55ed6061d2c55c,1,少
2685,cf801903c8d5fa7318beaa067845252e,1,少
2686,9cf95dd95fe2039504f15bb2712a1be9,1,少
2687,560ed54add70763a46d497767b01e620,2,多
2688,4ac37097e4cbb7349f8bdc8bffb428e0,1,少
2689,0e59cb9fcaaa3aec89b19e9fc0051413,1,少
2690,ad1b9a3d40adbfb8c28f19f68885ae1b,2,多
2691,a5bb6adeffe4ef2d910bdb31be1c134f,1,少
2692,848e5c3a3be788dd1fd3d6ad99a989a9,2,多
2693,5e6a2ef9af4ef062769431c85c875271,1,少
2694,2bfd45d1e7819bcf9ca6cdd31491dca4,1,少
2695,cca073fbb9876511e9350c3c45507997,1,少
2696,f257dac6362ea16cef533df1d3320143,1,少
2697,7d9bb52e9da143cfbfad9fec78549c60,1,少
2698,269f3305d06f1743f114396a74ea4668,1,少
2699,85c275bc05aa0daeccb9fe20cc7ea3f4,1,少
2700,46d18dc5beb6e464679e269f8a5f954c,1,少
2701,87f8a8ea86f75753aef7f89a39ae75c9,1,少
2702,97c420ebf83368d798a8a75a35da6b8a,1,少
2703,0a77fadeb3394930a6b0be6da61c32bb,1,少
2704,4861059c5f8f6cc74a6c8dc7c2bd59a2,1,少
2705,f9b674e0b299a30fd2068943defb6f22,1,少
2706,269395e2788f32cf59bae8399188210d,1,少
2707,2f5721506f897c382a47058e0af2357c,1,少
2708,c0a73a06f6f7ac1153fc10f47c1e11f9,1,少
2709,ff303e6a9bc45194487460569023fa43,1,少
2710,aa7a0d909e911af40d49b34db9cc32ec,2,多
2711,16dffa16c92de8ed9b4b69125cdd6505,2,多
2712,7c4bd1432a45c006e6a7c0785937c422,1,少
2713,424ceba1e7990a33cf7e110ab7a54b0e,2,多
2714,cab046f125aa89b6d667d96e3e2c9df0,1,少
2715,b7ca42813ea12d6893c35b404c222794,1,少
2716,6bc6117e1562fc37bff463e17cdfc1f0,1,少
2717,93fba8e794e2731c4d134f3050cd1c2a,1,少
2718,39c1dd3d926efe3c1c1a1d770f32e7de,1,少
2719,d5ef6c7f580d703840a697adec448422,1,少
2720,77c592a419bdd11eb28f19eaef5ea74d,1,少
2721,3e32a658dde51f2db2548bf173ec76d2,1,少
2722,8c1a9b5ddeef4ffa3c1cf366d1a91883,1,少
2723,d99451a802916e6ec98d35071364d8a9,1,少
2724,40b535f4a42ba8c107ba251646e30a93,1,少
2725,58218bace613630ba3f3548ce1d5c359,1,少
2726,b940d1e4409db50ec6f6366477e6bfea,1,少
2727,a307552e12994dfb319c6a2cf84c10ef,1,少
2728,c4262c05d7ff0f1ee37ca3314c506590,1,少
2729,85de31b416240fc148e41ee17d5c9882,1,少
2730,f9ed68ea200649a2d0f175d997ef6746,1,少
2731,3850bc1154ba8a71102b5e6ebe58cb1d,1,少
2732,b7f7a94a27453a20120cde3e65d374cc,1,少
2733,ad8141b631f3620056e1f9597328e84c,1,少
2734,ba5f93d79e45ca57356dc80de38e3b9f,1,少
2735,095c32786042b2760207dd9734b45934,2,多
2736,5aba2341fbd1802ac92f3597746b6015,1,少
2737,e540c3b1403d6a5b7ba4957a317f7a74,1,少
2738,f661c9226e3d9667078dd571516e4e91,1,少
2739,71b9092c06f27ccc0c2ffd8b05a82458,1,少
2740,1beb111cd4f23f3a345da91d1793046a,1,少
2741,9ca436a805af957a5da1bdfcc693bb72,1,少
2742,bbdb24e45b85f119c36a1354879b4d00,1,少
2743,94d39c74249789e805b25b8a5e169a1d,1,少
2744,2841091d78113ed88bd9282af918df31,1,少
2745,5b13aaf11e3ddf1a79f86124034e78ee,1,少
2746,d0af83e8a28aabc03a37e7cb2b7a5376,1,少
2747,ed75190249e95aa76938a6e83e1e7eac,1,少
2748,40655a3512c307e92b2ab2ee51f48f4c,2,多
2749,a0c25c8608b9ce2a008fd20a6c089e3f,1,少
2750,9dad53d91ef3c5500794771b52eed877,2,多
2751,9537e3e35f2b14678ca3ae99c5b99e42,2,多
2752,9bbdf3f954a3bddf0ad067d8a528d3cc,1,少
2753,5985f41c3269ea3f55b45df8955c0f34,1,少
2754,81c0160b1f5c8f2ed27b7a9be64827e2,1,少
2755,706181141d85debe88debfed8302d472,1,少
2756,dcbdf14cd3610a2c9b00cef424777ff9,1,少
2757,b30634078994fc6e967b681e0e986a1c,1,少
2758,8f4423c199a4905b570efd0a24ce8f0b,1,少
2759,cb31f68dc1e2bfa16cc306c6a3ffc5a0,1,少
2760,21f3a65c7fe144c9341026ac6e25f1ab,1,少
2761,707f1bc5c112232710890e1b28aec485,1,少
2762,d14f0a91e61156dd0bfcab87334ec272,1,少
2763,aea39db661c00af8f6473373d606d126,1,少
2764,417d62a7a43ec0993f9a86b4b711c16b,1,少
2765,3613976a64ee3ca82f9d200ff55fd393,1,少
2766,b780583ce2f816de8150317d5128e68d,1,少
2767,a7c7ecf696934486c30826e52dccd9e6,2,多
2768,7747e9615ff7e4176506a2f6ba982aaf,1,少
2769,5ef7137bfe5d25451d6812f4696d8fe3,1,少
2770,18c6c640b0bbb66a3a1e572e7e12fe5c,1,少
2771,e1824cabffb21e70feb00379b32debb3,1,少
2772,dcf7b460f8cc8c9717bde0acf5899978,1,少
2773,1b65ad78e85b0e40d0efd2ab5b0c4c2b,1,少
2774,9059c449815bcd529ab220033600314e,1,少
2775,b86494d62aad7af9d10b1d00e5c938eb,1,少
2776,499048a07f3324598a9d46f4a15087f5,1,少
2777,4f917e19203db5f80e3719f995c82381,1,少
2778,2a1f81eec5ca1bc66bb6e339b5d92e73,1,少
2779,1d95befe01d0c900efa533118e8453b0,1,少
2780,1c01064ecbf8f9aad3a7215f7c73f7b1,1,少
2781,cc1b84784d267c910b901964cf917233,1,少
2782,f32785233635d9c336405e9db5b90b47,1,少
2783,86069e908ca9db2051269e92d5b10c17,1,少
2784,6114aa61446a81f29da20d67493adbdf,1,少
2785,31861f99d56d8f9fafb019e71f250a90,1,少
2786,709bd2fafd59f5ed484020e76a7f93ea,1,少
2787,169e1c75dfaf11ec968057e9233e3fc8,1,少
2788,a1b189d2aaf1517328f19f4b189b337c,1,少
2789,298eb8eff2a3b82b24c134cd6f96752e,1,少
2790,54c5f93ce51f2bdaa29a9aba085f6e56,1,少
2791,bab6060f560bb64e8ed58016177e266a,1,少
2792,0ebab4e568ad5df95190d03c65a7ff61,1,少
2793,26de6bc0e7f39b4a7c3c95f655dc5c7e,1,少
2794,7804506de61538c85df1f40b85ee7ac8,1,少
2795,d1a2077a40be3e979503d8b182865232,1,少
2796,590e9d605fe9c2324b8cd16bd5ab5c2d,1,少
2797,c04edf8966844d1ced97b999c3342e3f,1,少
2798,e4fd035604f01d8b122c0aa3e8ff02ba,1,少
2799,78f2d99d4e459410a7027130074f85dd,1,少
2800,fc663a6b2ffa3270a0213eb3ad8ccaa4,3,多
2801,2052101adb3c30dccdc3f03f6a6121fc,1,少
2802,b45fbe95e2ab105f8ecea8df8cb9407d,1,少
2803,ed3d1ec1f27bcd1bec9636bb41dc16b9,1,少
2804,be949c13a19d6429881555ee63a04d31,1,少
2805,caed8f48808bda3064dcee4911930f6a,1,少
2806,aa7ac2c759a0a03e82e49dbd8c40ab04,1,少
2807,13f81768f3a7e3c314affa4c785aa868,2,多
2808,4c57611913d07ccf7d24fafdb662b37c,1,少
2809,9b0326071c448e56cf19254b8a3ccfc3,1,少
2810,b814b476727c9abc547e02cbcc11e676,1,少
2811,02c9f7485b4ab4ff3b110cb2a1f1ea38,1,少
2812,03c5ff02ffd5f6251cef386d6a94c615,1,少
2813,c1c7dcaac98275e26403758760e6b7de,1,少
2814,c3876b417916ae1187d4c0c0a656b100,2,多
2815,90eb352a42c68e839ffc74af50c446c6,1,少
2816,2f9b2714b4a7177fc51a45527f34d173,3,多
2817,b683919828ad197ca9cfbb40343f368a,2,多
2818,2aae9c3fe80a7c3e8c6bd36fd19b9abb,1,少
2819,07eb043ab4c253cd51ea303ab9606583,2,多
2820,d103671e3ad0b2ae34742b8f8edde8af,1,少
2821,e36dd642d6b3ee9964d8393464b7995a,1,少
2822,492c5c31d52923cd9a699a354c1305a1,2,多
2823,44c9726629a19b336ada2fdc78530791,2,多
2824,5681b8abb9b9f62afa6ea10483fb7dc5,2,多
2825,f4bd92d9931f9479191319ae47009bc1,1,少
2826,c7f7b8fa04114ca495d8b6d9aea2ffc6,1,少
2827,3f60a964079beec2be76f56d96940a33,1,少
2828,afccadbf3b1fb65f9a585487f367ecd3,1,少
2829,4e6f5716831c5a36f99aba5a6c1e3643,2,多
2830,8d409420f0dfb3042a1742255ffe22c4,1,少
2831,10d853daa6358c47bf048688a758ce40,1,少
2832,156f64acbf5751e3a5c76421c0abecec,2,多
2833,6d0791582e9a32b7383afdfaebf6deca,1,少
2834,43e2e8ce05c954de1764db61939a41f8,2,多
2835,0cd8979046ab512a8e43d1bd7470e2c4,1,少
2836,8d32afbc9f0a121ba125ac05f9f2eea6,2,多
2837,e94d89c00be616ca5fe238ca07ae27cc,3,多
2838,0fcbce727ea9716841d83450b85449ea,1,少
2839,08b224e88dbce994c1d93ab71d353d7f,2,多
2840,72861a15327bd0455b241299abf60951,6,多
2841,a3f40e614ac85d524fd15da5be0a2e1a,1,少
2842,5c2a92e33257b94900a3eeaea714d09f,1,少
2843,6bc128dddbfefa41d91ddb5c9b9fbd66,1,少
2844,70ba4ab67bafe7b2f007125f5a079eef,1,少
2845,ac31a26df47528716e821514c1856fa0,1,少
2846,acec06af720ace86e4f37fb4428419ee,1,少
2847,97a3420304f692ef7cac07b4060de36c,1,少
2848,826ffb6e277084757f9cd90cbcb12f84,1,少
2849,a8ca132c8cd4f38ea76179d4ea6d6bd6,1,少
2850,d87fc1a8d8062bcce3222b1b5f1790fe,1,少
2851,9a24105439654df8b344d370b91b823f,1,少
2852,12e37c58e7a0cc7fcf70ac786f4dde3b,2,多
2853,4263e148d5292b32d23c2d4c5d237c5d,1,少
2854,47a0ead5e05036e2ecd19489ea78b82f,1,少
2855,cca3c1b8da54ad6dba2af3775b4d2e48,1,少
2856,19f9d85e92134b7e6179add79e6d82d1,1,少
2857,94daf66317c8cd831a732f535ab2ac1d,1,少
2858,ffb5d93fc505bc3583ca4cfb1744b1b1,2,多
2859,6a5040359817c53f8360c65f7968c7e7,1,少
2860,23e15582a5b69ce9b168c32d655a8274,2,多
2861,c3b287a9d655d7de74e9d8042012b1e2,1,少
2862,8653ed0bf29a9f24fd78f718eb410e2b,3,多
2863,f20306307d1b8d0303d96a5d6bb64674,2,多
2864,7f14c079c5929d9e54d2ece5cacc6dee,1,少
2865,b5ddd23ac0e98c9bfc1318e5518baf47,2,多
2866,3be6786e06f7df1464ce8968036df7cb,1,少
2867,d4e542124fb4733f8ac073912da29607,2,多
2868,67aba1dbb8b5cf1f38c851cd0c6792a6,2,多
2869,9ea5b4eb0196587eefea398ab04373a7,2,多
2870,7f59204d6873cd6744d574ea921f7c87,2,多
2871,8bad7c2da73efbf5840500f812655658,1,少
2872,aeed03369d33ab94b389ded998d1dbed,1,少
2873,f7c56be2233047bfd036a909fc2f4e11,1,少
2874,edea30cecc6e66337af5e42823f62381,2,多
2875,7965d077de68f4f66fc222671570388b,1,少
2876,1f4bcdd08f5b3aebd104338f34dad834,1,少
2877,c03676ffbfb582dc631b0baf06da06f2,2,多
2878,184fcf775cdf266b00339fb4f1449c3e,2,多
2879,98f52d2bd4ba7987ff318a4a046a0157,1,少
2880,0aea605253337b3a7b609e8ea66fcc07,2,多
2881,54023bf401ff39cb898e7a1e3b036e77,1,少
2882,3080512db78d9716dd5fc3df8d9b8977,1,少
2883,66e8aae3f23ddfa24d72fdc021ece0cd,2,多
2884,1c83f4f839627ebf5d74bc7cbab4cae5,1,少
2885,e957567b8731bf63ac6f5b8ac93752bf,1,少
2886,b0c28e866e04a7c8095414265b26e54a,1,少
2887,9cc8ef30e3c9e846e1ff9db8ff694e38,2,多
2888,033340c7a799d83837bac3484d956e2c,1,少
2889,f81df3a86cd50802030b08907b122d8a,1,少
2890,b7a8b2ffb13ce7dda131f4cf3d17de3d,1,少
2891,26c0fa0670ef347562489125c0bfc829,1,少
2892,d29c91ba42775f42c776be3cb9e0eaef,2,多
2893,e0e952f4bdd5329f62fb40e2292b3371,1,少
2894,801d647aa19188a42c60c6e75e5d4d19,2,多
2895,c1dd3272dbf20b1002f0b344adc7ac10,1,少
2896,12cb8107214b6618994d127d81a9a6c6,1,少
2897,c370fc083eca916cb7b401f7942c3935,2,多
2898,2f0d611a53a614b0da827824a0b8c36e,2,多
2899,e7a42ad9c6f93b2495187eb707a0e35f,1,少
2900,3352a073d12355d7321baeecdbcedabe,2,多
2901,4ee2e9c8e92fa9eaefef8445e64f0fdf,1,少
2902,08a3ba06f74eb06a111a205db3120c96,1,少
2903,19c0dff95a3578afbc3e9658e4d41b0b,2,多
2904,6de00d93942ad4431d8347d830d15b17,2,多
2905,b0d48f0843f0e8cc122189fd19f089ab,2,多
2906,c4b93a0da8afd6cc9c66c55584a12698,1,少
2907,50b659232ede3483d5335485fdfc3aba,1,少
2908,662af3e410712e356621f74b49c83d64,1,少
2909,0e42b2923967153fa0b406df3d08e0c8,1,少
2910,1d45789c8030adc4184b18c8567cc097,1,少
2911,ec318ace7356f5bd03ceffdf07e6835b,1,少
2912,92c1dd62cd6853e461726497e052c70f,1,少
2913,06d49816bfa400cffdc2c88474b72fb3,2,多
2914,3edeb8d5e5db7b7752dd41a56f4a5852,1,少
2915,8b659e0db3e182eb97d3ab08ba25e566,1,少
2916,01e03cf03313aa8343277b70045e9d2f,1,少
